,secid,date,days,delta,impl_volatility,impl_strike,impl_premium,dispersion,cp_flag,cusip,ticker,sic,index_flag,exchange_d,class,issue_type,industry_group,Close,moneyness
779779,108105,2020-12-15,730,40,0.19539700000000002,3976.6220000000003,253.4377,0.011590000000000001,C,64881510,SPX,9999,1,32768,,A,,3694.6201171875,7.632770727919169
779780,108105,2020-12-15,730,45,0.203829,3852.562,311.1405,0.013198,C,64881510,SPX,9999,1,32768,,A,,3694.6201171875,4.274915358083731
779781,108105,2020-12-15,730,50,0.213569,3724.8179999999998,378.4315,0.014648,C,64881510,SPX,9999,1,32768,,A,,3694.6201171875,0.81734743639863
779782,108105,2020-12-15,730,55,0.224352,3589.2490000000003,456.6196,0.016019,C,64881510,SPX,9999,1,32768,,A,,3694.6201171875,-2.8520149256295535
779783,108105,2020-12-15,730,60,0.236071,3442.555,547.4572,0.01739,C,64881510,SPX,9999,1,32768,,A,,3694.6201171875,-6.822490789103986
779784,108105,2020-12-15,730,65,0.24872800000000003,3281.4790000000003,653.3473,0.018868,C,64881510,SPX,9999,1,32768,,A,,3694.6201171875,-11.182235360695215
779785,108105,2020-12-15,730,70,0.262441,3102.136,777.7477,0.020706,C,64881510,SPX,9999,1,32768,,A,,3694.6201171875,-16.036401535065636
779786,108105,2020-12-15,730,75,0.277444,2899.134,925.8612,0.023254,C,64881510,SPX,9999,1,32768,,A,,3694.6201171875,-21.530931244781325
779787,108105,2020-12-15,730,80,0.293848,2664.59,1105.34,0.026511,C,64881510,SPX,9999,1,32768,,A,,3694.6201171875,-27.879188780350226
779788,108105,2020-12-15,730,85,0.311123,2386.635,1327.849,0.029692000000000003,C,64881510,SPX,9999,1,32768,,A,,3694.6201171875,-35.40242503154
779789,108105,2020-12-15,730,90,0.327974,2040.469,1618.986,0.03178,C,64881510,SPX,9999,1,32768,,A,,3694.6201171875,-44.7718862757319
779790,108105,2020-12-16,10,-90,0.10649000000000002,3785.0240000000003,88.30192,0.006996,P,64881510,SPX,9999,1,32768,,A,,3701.169921875,2.265610061007961
779791,108105,2020-12-16,10,-85,0.109963,3770.954,76.35545,0.006534000000000001,P,64881510,SPX,9999,1,32768,,A,,3701.169921875,1.8854599923271875
779792,108105,2020-12-16,10,-80,0.11340499999999999,3759.429,67.32417,0.006324000000000001,P,64881510,SPX,9999,1,32768,,A,,3701.169921875,1.5740719652094892
779793,108105,2020-12-16,10,-75,0.116879,3749.136,59.919169999999994,0.006431,P,64881510,SPX,9999,1,32768,,A,,3701.169921875,1.2959707102747853
779794,108105,2020-12-16,10,-70,0.1205,3739.4759999999997,53.587709999999994,0.006828,P,64881510,SPX,9999,1,32768,,A,,3701.169921875,1.0349721556581093
779795,108105,2020-12-16,10,-65,0.12438900000000001,3730.085,48.03432,0.007437999999999999,P,64881510,SPX,9999,1,32768,,A,,3701.169921875,0.7812415732145528
779796,108105,2020-12-16,10,-60,0.128638,3720.677,43.06411,0.008176000000000001,P,64881510,SPX,9999,1,32768,,A,,3701.169921875,0.5270516765444322
779797,108105,2020-12-16,10,-55,0.133325,3710.995,38.53884,0.009046,P,64881510,SPX,9999,1,32768,,A,,3701.169921875,0.2654587152816301
779798,108105,2020-12-16,10,-50,0.138572,3700.788,34.36807,0.01011,P,64881510,SPX,9999,1,32768,,A,,3701.169921875,-0.010318950036380947
779799,108105,2020-12-16,10,-45,0.144561,3689.76,30.488429999999997,0.011437000000000001,P,64881510,SPX,9999,1,32768,,A,,3701.169921875,-0.3082787906484308
779800,108105,2020-12-16,10,-40,0.151518,3677.533,26.84633,0.013131,P,64881510,SPX,9999,1,32768,,A,,3701.169921875,-0.6386337934742969
779801,108105,2020-12-16,10,-35,0.15975699999999998,3663.583,23.39585,0.015394999999999999,P,64881510,SPX,9999,1,32768,,A,,3701.169921875,-1.0155416440852938
779802,108105,2020-12-16,10,-30,0.169799,3647.118,20.10247,0.018765999999999998,P,64881510,SPX,9999,1,32768,,A,,3701.169921875,-1.4604009817419494
779803,108105,2020-12-16,10,-25,0.182637,3626.789,16.94676,0.024798,P,64881510,SPX,9999,1,32768,,A,,3701.169921875,-2.00965974124524
779804,108105,2020-12-16,10,-20,0.200127,3600.059,13.907,0.036244,P,64881510,SPX,9999,1,32768,,A,,3701.169921875,-2.7318638162869724
779805,108105,2020-12-16,10,-15,0.22439099999999998,3562.547,10.86143,0.053582000000000005,P,64881510,SPX,9999,1,32768,,A,,3701.169921875,-3.7453811848977225
779806,108105,2020-12-16,10,-10,0.25495100000000004,3508.1540000000005,7.5267919999999995,0.072292,P,64881510,SPX,9999,1,32768,,A,,3701.169921875,-5.214997580473646
779807,108105,2020-12-16,10,10,0.130899,3804.815,3.76295,0.018889,C,64881510,SPX,9999,1,32768,,A,,3701.169921875,2.8003328761651014
779808,108105,2020-12-16,10,15,0.128919,3783.348,6.078696,0.011012000000000001,C,64881510,SPX,9999,1,32768,,A,,3701.169921875,2.2203270819667997
779809,108105,2020-12-16,10,20,0.129249,3767.828,8.751546000000001,0.007337000000000001,C,64881510,SPX,9999,1,32768,,A,,3701.169921875,1.8010002116096047
779810,108105,2020-12-16,10,25,0.13105999999999998,3755.1609999999996,11.848289999999999,0.007051000000000001,C,64881510,SPX,9999,1,32768,,A,,3701.169921875,1.45875707586125
779811,108105,2020-12-16,10,30,0.133746,3743.86,15.420829999999999,0.007702,C,64881510,SPX,9999,1,32768,,A,,3701.169921875,1.15342118914048
779812,108105,2020-12-16,10,35,0.137132,3733.2,19.5462,0.008546999999999999,C,64881510,SPX,9999,1,32768,,A,,3701.169921875,0.8654041506090504
779813,108105,2020-12-16,10,40,0.141208,3722.724,24.33163,0.009526,C,64881510,SPX,9999,1,32768,,A,,3701.169921875,0.5823585131179643
779814,108105,2020-12-16,10,45,0.146022,3712.0679999999998,29.919929999999997,0.01069,C,64881510,SPX,9999,1,32768,,A,,3701.169921875,0.29444954852217986
779815,108105,2020-12-16,10,50,0.15171400000000002,3700.89,36.51174,0.012136,C,64881510,SPX,9999,1,32768,,A,,3701.169921875,-0.0075630646770852294
779816,108105,2020-12-16,10,55,0.15850799999999998,3688.808,44.393640000000005,0.013981,C,64881510,SPX,9999,1,32768,,A,,3701.169921875,-0.33400038733529813
779817,108105,2020-12-16,10,60,0.166723,3675.33,53.98035,0.016431,C,64881510,SPX,9999,1,32768,,A,,3701.169921875,-0.6981555135385342
779818,108105,2020-12-16,10,65,0.176896,3659.756,65.91789,0.020083,C,64881510,SPX,9999,1,32768,,A,,3701.169921875,-1.1189413820271166
779819,108105,2020-12-16,10,70,0.190156,3640.915,81.36538,0.027306,C,64881510,SPX,9999,1,32768,,A,,3701.169921875,-1.6279966374652455
779820,108105,2020-12-16,10,75,0.209296,3616.3720000000003,102.8183,0.045925,C,64881510,SPX,9999,1,32768,,A,,3701.169921875,-2.2911112881853657
779821,108105,2020-12-16,10,80,0.240391,3580.592,135.8899,0.086885,C,64881510,SPX,9999,1,32768,,A,,3701.169921875,-3.2578326426557447
779822,108105,2020-12-16,10,85,0.290488,3523.735,190.1133,0.15041,C,64881510,SPX,9999,1,32768,,A,,3701.169921875,-4.794022582597668
779823,108105,2020-12-16,10,90,0.359077,3434.062,276.3269,0.223429,C,64881510,SPX,9999,1,32768,,A,,3701.169921875,-7.2168510906865935
779824,108105,2020-12-16,30,-90,0.124616,3873.673,182.6081,0.009003,P,64881510,SPX,9999,1,32768,,A,,3701.169921875,4.660771641568151
779825,108105,2020-12-16,30,-85,0.129457,3845.3920000000003,158.6467,0.008592,P,64881510,SPX,9999,1,32768,,A,,3701.169921875,3.896661897974618
779826,108105,2020-12-16,30,-80,0.134519,3822.447,140.84,0.008386,P,64881510,SPX,9999,1,32768,,A,,3701.169921875,3.27672278455029
779827,108105,2020-12-16,30,-75,0.139754,3801.886,126.3025,0.008440999999999999,P,64881510,SPX,9999,1,32768,,A,,3701.169921875,2.7211957367787587
779828,108105,2020-12-16,30,-70,0.145174,3782.363,113.7808,0.008748,P,64881510,SPX,9999,1,32768,,A,,3701.169921875,2.1937138753107543
779829,108105,2020-12-16,30,-65,0.15090599999999998,3763.14,102.6834,0.009279,P,64881510,SPX,9999,1,32768,,A,,3701.169921875,1.6743375590171805
779830,108105,2020-12-16,30,-60,0.157053,3743.65,92.63528000000001,0.00996,P,64881510,SPX,9999,1,32768,,A,,3701.169921875,1.1477473075183653
779831,108105,2020-12-16,30,-55,0.163686,3723.382,83.36211,0.010862,P,64881510,SPX,9999,1,32768,,A,,3701.169921875,0.6001366755338688
779832,108105,2020-12-16,30,-50,0.171019,3701.847,74.73191,0.012064,P,64881510,SPX,9999,1,32768,,A,,3701.169921875,0.018293624429355226
779833,108105,2020-12-16,30,-45,0.179304,3678.4359999999997,66.63473,0.013526,P,64881510,SPX,9999,1,32768,,A,,3701.169921875,-0.614236102499266
779834,108105,2020-12-16,30,-40,0.18873099999999998,3652.38,58.93337,0.015267,P,64881510,SPX,9999,1,32768,,A,,3701.169921875,-1.3182297193824355
779835,108105,2020-12-16,30,-35,0.199508,3622.691,51.50188,0.017398,P,64881510,SPX,9999,1,32768,,A,,3701.169921875,-2.1203814883279715
779836,108105,2020-12-16,30,-30,0.211939,3588.0240000000003,44.23891,0.020286000000000002,P,64881510,SPX,9999,1,32768,,A,,3701.169921875,-3.0570312702011937
779837,108105,2020-12-16,30,-25,0.22664299999999998,3546.2909999999997,37.08634,0.025217,P,64881510,SPX,9999,1,32768,,A,,3701.169921875,-4.184593659416191
779838,108105,2020-12-16,30,-20,0.24508899999999997,3493.6540000000005,30.0417,0.035089999999999996,P,64881510,SPX,9999,1,32768,,A,,3701.169921875,-5.606765597237773
779839,108105,2020-12-16,30,-15,0.269622,3422.901,23.02739,0.051673000000000004,P,64881510,SPX,9999,1,32768,,A,,3701.169921875,-7.518404389659317
779840,108105,2020-12-16,30,-10,0.30089499999999997,3322.72,15.679310000000001,0.071576,P,64881510,SPX,9999,1,32768,,A,,3701.169921875,-10.225143126724612
779841,108105,2020-12-16,30,10,0.149063,3908.7009999999996,7.359271000000001,0.011507,C,64881510,SPX,9999,1,32768,,A,,3701.169921875,5.607175096134598
779842,108105,2020-12-16,30,15,0.149029,3867.914,12.05873,0.006861,C,64881510,SPX,9999,1,32768,,A,,3701.169921875,4.505172192703011
779843,108105,2020-12-16,30,20,0.150908,3837.6659999999997,17.521379999999997,0.005639,C,64881510,SPX,9999,1,32768,,A,,3701.169921875,3.6879170912491155
779844,108105,2020-12-16,30,25,0.154187,3812.572,23.88185,0.006469,C,64881510,SPX,9999,1,32768,,A,,3701.169921875,3.0099152558919595
779845,108105,2020-12-16,30,30,0.158497,3790.006,31.28115,0.00762,C,64881510,SPX,9999,1,32768,,A,,3701.169921875,2.4002161478713147
779846,108105,2020-12-16,30,35,0.163683,3768.522,39.89475,0.008754000000000001,C,64881510,SPX,9999,1,32768,,A,,3701.169921875,1.819751039446449
779847,108105,2020-12-16,30,40,0.169684,3747.1690000000003,49.94038,0.0099,C,64881510,SPX,9999,1,32768,,A,,3701.169921875,1.242825352414445
779848,108105,2020-12-16,30,45,0.176501,3725.2090000000003,61.69359,0.011215000000000001,C,64881510,SPX,9999,1,32768,,A,,3701.169921875,0.6494994456461622
779849,108105,2020-12-16,30,50,0.184322,3701.987,75.56459,0.012851,C,64881510,SPX,9999,1,32768,,A,,3701.169921875,0.02207621217742428
779850,108105,2020-12-16,30,55,0.193439,3676.75,92.13866,0.014831,C,64881510,SPX,9999,1,32768,,A,,3701.169921875,-0.6597892663795624
779851,108105,2020-12-16,30,60,0.204125,3648.5490000000004,112.1865,0.017231,C,64881510,SPX,9999,1,32768,,A,,3701.169921875,-1.4217375312599034
779852,108105,2020-12-16,30,65,0.216718,3616.153,136.7815,0.020398,C,64881510,SPX,9999,1,32768,,A,,3701.169921875,-2.297028336162721
779853,108105,2020-12-16,30,70,0.231888,3577.764,167.6234,0.025822,C,64881510,SPX,9999,1,32768,,A,,3701.169921875,-3.3342409151667085
779854,108105,2020-12-16,30,75,0.25145300000000004,3530.0809999999997,208.0478,0.038933999999999996,C,64881510,SPX,9999,1,32768,,A,,3701.169921875,-4.622563283674563
779855,108105,2020-12-16,30,80,0.280057,3465.728,265.5882,0.068982,C,64881510,SPX,9999,1,32768,,A,,3701.169921875,-6.361283779041571
779856,108105,2020-12-16,30,85,0.32445799999999997,3370.4840000000004,354.2235,0.11826300000000001,C,64881510,SPX,9999,1,32768,,A,,3701.169921875,-8.934632261019647
779857,108105,2020-12-16,30,90,0.386063,3225.663,491.4263,0.176593,C,64881510,SPX,9999,1,32768,,A,,3701.169921875,-12.847476120040168
779858,108105,2020-12-16,60,-90,0.13481400000000002,3969.861,285.664,0.009685,P,64881510,SPX,9999,1,32768,,A,,3701.169921875,7.259625572361772
779859,108105,2020-12-16,60,-85,0.140192,3925.651,247.99900000000002,0.009149,P,64881510,SPX,9999,1,32768,,A,,3701.169921875,6.065138398489922
779860,108105,2020-12-16,60,-80,0.145518,3889.598,219.6881,0.008685,P,64881510,SPX,9999,1,32768,,A,,3701.169921875,5.091040997910823
779861,108105,2020-12-16,60,-75,0.150751,3857.208,196.29,0.008609,P,64881510,SPX,9999,1,32768,,A,,3701.169921875,4.215912303911518
779862,108105,2020-12-16,60,-70,0.156195,3826.78,176.2691,0.008965,P,64881510,SPX,9999,1,32768,,A,,3701.169921875,3.3937938753529684
779863,108105,2020-12-16,60,-65,0.162103,3797.198,158.7584,0.009606,P,64881510,SPX,9999,1,32768,,A,,3701.169921875,2.5945330841863123
779864,108105,2020-12-16,60,-60,0.16861900000000002,3767.507,143.1118,0.010483,P,64881510,SPX,9999,1,32768,,A,,3701.169921875,1.792327278272965
779865,108105,2020-12-16,60,-55,0.17589100000000002,3736.8509999999997,128.8826,0.011583,P,64881510,SPX,9999,1,32768,,A,,3701.169921875,0.9640486353818645
779866,108105,2020-12-16,60,-50,0.18404600000000002,3704.3559999999998,115.712,0.012888,P,64881510,SPX,9999,1,32768,,A,,3701.169921875,0.08608300057149076
779867,108105,2020-12-16,60,-45,0.193199,3669.073,103.30799999999999,0.014438,P,64881510,SPX,9999,1,32768,,A,,3701.169921875,-0.8672101673932286
779868,108105,2020-12-16,60,-40,0.203526,3629.8979999999997,91.45473,0.016316,P,64881510,SPX,9999,1,32768,,A,,3701.169921875,-1.9256592747542434
779869,108105,2020-12-16,60,-35,0.21527800000000002,3585.4190000000003,79.9852,0.018647,P,64881510,SPX,9999,1,32768,,A,,3701.169921875,-3.127414420799157
779870,108105,2020-12-16,60,-30,0.228809,3533.7070000000003,68.75699,0.021705000000000002,P,64881510,SPX,9999,1,32768,,A,,3701.169921875,-4.524594260999604
779871,108105,2020-12-16,60,-25,0.24459899999999998,3471.946,57.6362,0.0262,P,64881510,SPX,9999,1,32768,,A,,3701.169921875,-6.193282846059556
779872,108105,2020-12-16,60,-20,0.26342,3395.665,46.50611,0.033691000000000006,P,64881510,SPX,9999,1,32768,,A,,3701.169921875,-8.254279817561905
779873,108105,2020-12-16,60,-15,0.28646,3297.119,35.23815,0.0453,P,64881510,SPX,9999,1,32768,,A,,3701.169921875,-10.916843333426563
779874,108105,2020-12-16,60,-10,0.314109,3163.167,23.56713,0.058944,P,64881510,SPX,9999,1,32768,,A,,3701.169921875,-14.536023290777466
779875,108105,2020-12-16,60,10,0.15426199999999998,4008.908,10.68643,0.008103,C,64881510,SPX,9999,1,32768,,A,,3701.169921875,8.314616313781698
779876,108105,2020-12-16,60,15,0.155575,3950.18,17.64954,0.005695,C,64881510,SPX,9999,1,32768,,A,,3701.169921875,6.72787479043524
779877,108105,2020-12-16,60,20,0.15848399999999999,3906.053,25.77832,0.005862,C,64881510,SPX,9999,1,32768,,A,,3701.169921875,5.53563015072831
779878,108105,2020-12-16,60,25,0.162384,3868.795,35.207359999999994,0.006758,C,64881510,SPX,9999,1,32768,,A,,3701.169921875,4.528975477031927
779879,108105,2020-12-16,60,30,0.167049,3834.978,46.11336,0.007778,C,64881510,SPX,9999,1,32768,,A,,3701.169921875,3.615291406486243
779880,108105,2020-12-16,60,35,0.17252699999999999,3802.7859999999996,58.76474,0.008895,C,64881510,SPX,9999,1,32768,,A,,3701.169921875,2.745512372302028
779881,108105,2020-12-16,60,40,0.178901,3770.92,73.51084,0.01015,C,64881510,SPX,9999,1,32768,,A,,3701.169921875,1.8845413638740816
779882,108105,2020-12-16,60,45,0.18628,3738.2909999999997,90.80386999999999,0.011592,C,64881510,SPX,9999,1,32768,,A,,3701.169921875,1.0029552522191176
779883,108105,2020-12-16,60,50,0.19478900000000002,3703.848,111.2242,0.013256,C,64881510,SPX,9999,1,32768,,A,,3701.169921875,0.07235761074280145
779884,108105,2020-12-16,60,55,0.204572,3666.475,135.5225,0.015212999999999999,C,64881510,SPX,9999,1,32768,,A,,3701.169921875,-0.9374041886037965
779885,108105,2020-12-16,60,60,0.21585100000000002,3624.8779999999997,164.7217,0.01759,C,64881510,SPX,9999,1,32768,,A,,3701.169921875,-2.0612920640063703
779886,108105,2020-12-16,60,65,0.228971,3577.3940000000002,200.2795,0.020648,C,64881510,SPX,9999,1,32768,,A,,3701.169921875,-3.3442377542151625
779887,108105,2020-12-16,60,70,0.244486,3521.68,244.3793,0.025106,C,64881510,SPX,9999,1,32768,,A,,3701.169921875,-4.849545567042524
779888,108105,2020-12-16,60,75,0.263368,3454.079,300.5563,0.033235,C,64881510,SPX,9999,1,32768,,A,,3701.169921875,-6.676022098164691
779889,108105,2020-12-16,60,80,0.287614,3368.05,375.2852,0.049768,C,64881510,SPX,9999,1,32768,,A,,3701.169921875,-9.000395250868198
779890,108105,2020-12-16,60,85,0.320363,3251.592,480.3423,0.077571,C,64881510,SPX,9999,1,32768,,A,,3701.169921875,-12.146913850614173
779891,108105,2020-12-16,60,90,0.362834,3086.1540000000005,633.5235,0.112758,C,64881510,SPX,9999,1,32768,,A,,3701.169921875,-16.616797792505423
779892,108105,2020-12-16,91,-90,0.141096,4053.245,375.4302,0.008738,P,64881510,SPX,9999,1,32768,,A,,3701.169921875,9.51253483511072
779893,108105,2020-12-16,91,-85,0.145868,3992.921,323.3441,0.008020000000000001,P,64881510,SPX,9999,1,32768,,A,,3701.169921875,7.882671811436315
779894,108105,2020-12-16,91,-80,0.15061,3944.453,284.5389,0.007745,P,64881510,SPX,9999,1,32768,,A,,3701.169921875,6.573139933055372
779895,108105,2020-12-16,91,-75,0.15551500000000001,3901.8920000000003,253.178,0.00804,P,64881510,SPX,9999,1,32768,,A,,3701.169921875,5.423206239158973
779896,108105,2020-12-16,91,-70,0.160949,3862.6890000000003,226.9743,0.008809,P,64881510,SPX,9999,1,32768,,A,,3701.169921875,4.364000614248353
779897,108105,2020-12-16,91,-65,0.167173,3825.086,204.5357,0.009796,P,64881510,SPX,9999,1,32768,,A,,3701.169921875,3.3480245636013484
779898,108105,2020-12-16,91,-60,0.174219,3787.528,184.7038,0.010873,P,64881510,SPX,9999,1,32768,,A,,3701.169921875,2.3332643447305124
779899,108105,2020-12-16,91,-55,0.182088,3748.728,166.6608,0.01209,P,64881510,SPX,9999,1,32768,,A,,3701.169921875,1.284947168837558
779900,108105,2020-12-16,91,-50,0.190871,3707.56,149.9054,0.013503,P,64881510,SPX,9999,1,32768,,A,,3701.169921875,0.17265022303440958
779901,108105,2020-12-16,91,-45,0.200702,3662.845,134.0771,0.015143,P,64881510,SPX,9999,1,32768,,A,,3701.169921875,-1.0354812852144013
779902,108105,2020-12-16,91,-40,0.21174,3613.219,118.8865,0.017065,P,64881510,SPX,9999,1,32768,,A,,3701.169921875,-2.3763005679686366
779903,108105,2020-12-16,91,-35,0.22420700000000002,3556.978,104.1077,0.019406,P,64881510,SPX,9999,1,32768,,A,,3701.169921875,-3.8958471218190627
779904,108105,2020-12-16,91,-30,0.238474,3491.7990000000004,89.57925,0.022538,P,64881510,SPX,9999,1,32768,,A,,3701.169921875,-5.65688488489966
779905,108105,2020-12-16,91,-25,0.255195,3414.1679999999997,75.19113,0.027272,P,64881510,SPX,9999,1,32768,,A,,3701.169921875,-7.75435680968698
779906,108105,2020-12-16,91,-20,0.275309,3318.482,60.801109999999994,0.034645999999999996,P,64881510,SPX,9999,1,32768,,A,,3701.169921875,-10.33964746155539
779907,108105,2020-12-16,91,-15,0.29939299999999996,3196.26,46.0862,0.044531,P,64881510,SPX,9999,1,32768,,A,,3701.169921875,-13.641900602586066
779908,108105,2020-12-16,91,-10,0.326363,3034.88,30.6367,0.054835,P,64881510,SPX,9999,1,32768,,A,,3701.169921875,-18.002143536751202
779909,108105,2020-12-16,91,10,0.157649,4092.675,13.36496,0.006745999999999999,C,64881510,SPX,9999,1,32768,,A,,3701.169921875,10.577873655870018
779910,108105,2020-12-16,91,15,0.159234,4017.917,22.09476,0.005147,C,64881510,SPX,9999,1,32768,,A,,3701.169921875,8.558025835369843
779911,108105,2020-12-16,91,20,0.162096,3961.278,32.23169,0.00562,C,64881510,SPX,9999,1,32768,,A,,3701.169921875,7.027725924921335
779912,108105,2020-12-16,91,25,0.165852,3913.4970000000003,43.937540000000006,0.006693000000000001,C,64881510,SPX,9999,1,32768,,A,,3701.169921875,5.736755744989841
779913,108105,2020-12-16,91,30,0.170543,3870.548,57.489740000000005,0.008002,C,64881510,SPX,9999,1,32768,,A,,3701.169921875,4.576338879334485
779914,108105,2020-12-16,91,35,0.17633800000000002,3830.065,73.29425,0.009426,C,64881510,SPX,9999,1,32768,,A,,3701.169921875,3.4825495950129737
779915,108105,2020-12-16,91,40,0.18325999999999998,3790.147,91.81379,0.010870999999999999,C,64881510,SPX,9999,1,32768,,A,,3701.169921875,2.4040257541033005
779916,108105,2020-12-16,91,45,0.19126600000000002,3749.212,113.5695,0.012399,C,64881510,SPX,9999,1,32768,,A,,3701.169921875,1.2980241150523097
779917,108105,2020-12-16,91,50,0.200407,3705.908,139.2407,0.014113999999999998,C,64881510,SPX,9999,1,32768,,A,,3701.169921875,0.12801568760723026
779918,108105,2020-12-16,91,55,0.21081999999999998,3658.8779999999997,169.7335,0.016086000000000003,C,64881510,SPX,9999,1,32768,,A,,3701.169921875,-1.1426636109042931
779919,108105,2020-12-16,91,60,0.22269899999999998,3606.567,206.2574,0.018421,C,64881510,SPX,9999,1,32768,,A,,3701.169921875,-2.5560275229696727
779920,108105,2020-12-16,91,65,0.236354,3547.0170000000003,250.5151,0.021394,C,64881510,SPX,9999,1,32768,,A,,3701.169921875,-4.164978240094053
779921,108105,2020-12-16,91,70,0.252371,3477.4570000000003,305.1159,0.025745,C,64881510,SPX,9999,1,32768,,A,,3701.169921875,-6.044383981205259
779922,108105,2020-12-16,91,75,0.271851,3393.4629999999997,374.3864,0.033245,C,64881510,SPX,9999,1,32768,,A,,3701.169921875,-8.313774519142235
779923,108105,2020-12-16,91,80,0.2965,3287.63,465.5632,0.046616000000000005,C,64881510,SPX,9999,1,32768,,A,,3701.169921875,-11.17322172729378
779924,108105,2020-12-16,91,85,0.32769299999999996,3148.5959999999995,589.4907,0.066885,C,64881510,SPX,9999,1,32768,,A,,3701.169921875,-14.929709619899544
779925,108105,2020-12-16,91,90,0.364431,2960.123,761.6187,0.09162000000000001,C,64881510,SPX,9999,1,32768,,A,,3701.169921875,-20.02196433876746
779926,108105,2020-12-16,122,-90,0.142603,4118.441,446.3203,0.008301000000000001,P,64881510,SPX,9999,1,32768,,A,,3701.169921875,11.274031912417893
779927,108105,2020-12-16,122,-85,0.147076,4045.395,382.7853,0.007693000000000001,P,64881510,SPX,9999,1,32768,,A,,3701.169921875,9.300439736379818
779928,108105,2020-12-16,122,-80,0.151666,3987.5359999999996,336.0686,0.0077280000000000005,P,64881510,SPX,9999,1,32768,,A,,3701.169921875,7.737177275555274
779929,108105,2020-12-16,122,-75,0.15676600000000002,3937.6490000000003,299.1669,0.008359,P,64881510,SPX,9999,1,32768,,A,,3701.169921875,6.389306168499309
779930,108105,2020-12-16,122,-70,0.162695,3892.184,268.8852,0.009318,P,64881510,SPX,9999,1,32768,,A,,3701.169921875,5.1609107973144
779931,108105,2020-12-16,122,-65,0.169461,3848.5,242.963,0.010272,P,64881510,SPX,9999,1,32768,,A,,3701.169921875,3.98063534598172
779932,108105,2020-12-16,122,-60,0.176847,3804.546,219.6872,0.011202,P,64881510,SPX,9999,1,32768,,A,,3701.169921875,2.7930649039920263
779933,108105,2020-12-16,122,-55,0.184875,3759.022,198.252,0.012362999999999999,P,64881510,SPX,9999,1,32768,,A,,3701.169921875,1.5630754422561788
779934,108105,2020-12-16,122,-50,0.193833,3710.824,178.3525,0.013812,P,64881510,SPX,9999,1,32768,,A,,3701.169921875,0.2608385545322278
779935,108105,2020-12-16,122,-45,0.20393,3658.5890000000004,159.6176,0.015468,P,64881510,SPX,9999,1,32768,,A,,3701.169921875,-1.1504719527556384
779936,108105,2020-12-16,122,-40,0.215259,3600.712,141.6211,0.017328,P,64881510,SPX,9999,1,32768,,A,,3701.169921875,-2.71422074629063
779937,108105,2020-12-16,122,-35,0.22792800000000002,3535.313,124.0259,0.019512,P,64881510,SPX,9999,1,32768,,A,,3701.169921875,-4.481202575832488
779938,108105,2020-12-16,122,-30,0.242229,3459.915,106.6373,0.022418,P,64881510,SPX,9999,1,32768,,A,,3701.169921875,-6.51834222603811
779939,108105,2020-12-16,122,-25,0.258825,3370.724,89.38172,0.026792000000000003,P,64881510,SPX,9999,1,32768,,A,,3701.169921875,-8.928147824880117
779940,108105,2020-12-16,122,-20,0.27854,3261.812,72.10184,0.033283999999999994,P,64881510,SPX,9999,1,32768,,A,,3701.169921875,-11.870784945005253
779941,108105,2020-12-16,122,-15,0.301534,3124.7290000000003,54.39799,0.041714999999999995,P,64881510,SPX,9999,1,32768,,A,,3701.169921875,-15.57455977549328
779942,108105,2020-12-16,122,-10,0.32663200000000003,2946.5429999999997,35.920359999999995,0.050869,P,64881510,SPX,9999,1,32768,,A,,3701.169921875,-20.388875350330004
779943,108105,2020-12-16,122,10,0.158921,4161.94,15.52084,0.006346,C,64881510,SPX,9999,1,32768,,A,,3701.169921875,12.449308944226356
779944,108105,2020-12-16,122,15,0.16041,4073.063,25.63172,0.004961999999999999,C,64881510,SPX,9999,1,32768,,A,,3701.169921875,10.047987149333593
779945,108105,2020-12-16,122,20,0.163197,4006.015,37.355129999999996,0.005653,C,64881510,SPX,9999,1,32768,,A,,3701.169921875,8.236451839816272
779946,108105,2020-12-16,122,25,0.167073,3949.9809999999998,50.92715,0.0070079999999999995,C,64881510,SPX,9999,1,32768,,A,,3701.169921875,6.72249811213621
779947,108105,2020-12-16,122,30,0.172192,3900.114,66.74866999999999,0.008556,C,64881510,SPX,9999,1,32768,,A,,3701.169921875,5.375167374758516
779948,108105,2020-12-16,122,35,0.178552,3853.153,85.28371,0.009996,C,64881510,SPX,9999,1,32768,,A,,3701.169921875,4.106352351637121
779949,108105,2020-12-16,122,40,0.185875,3806.532,106.93700000000001,0.011293000000000001,C,64881510,SPX,9999,1,32768,,A,,3701.169921875,2.8467236130467644
779950,108105,2020-12-16,122,45,0.194075,3758.545,132.2343,0.012738,C,64881510,SPX,9999,1,32768,,A,,3701.169921875,1.5501876254288227
779951,108105,2020-12-16,122,50,0.203396,3707.8520000000003,162.0298,0.014474,C,64881510,SPX,9999,1,32768,,A,,3701.169921875,0.18053962033754978
779952,108105,2020-12-16,122,55,0.21406799999999998,3652.902,197.4231,0.016447999999999997,C,64881510,SPX,9999,1,32768,,A,,3701.169921875,-1.3041260707789326
779953,108105,2020-12-16,122,60,0.22621100000000002,3591.889,239.7326,0.018692,C,64881510,SPX,9999,1,32768,,A,,3701.169921875,-2.95260482987062
779954,108105,2020-12-16,122,65,0.24000700000000003,3522.664,290.7335,0.021465,C,64881510,SPX,9999,1,32768,,A,,3701.169921875,-4.822959378870384
